year,county,temp_lo_F,temp_hi_F,temp_avg_F,precip_1wk_inches,precip_1wk_days
2012,PISCATAQUIS,50.0,81.0,65.0,0.83,4.0
2012,CUMBERLAND,60.0,87.0,73.0,1.07,4.0
2012,KENNEBEC,56.0,90.0,72.0,0.0,0.0
2012,PENOBSCOT,52.0,91.0,71.0,0.01,1.0
2012,OXFORD,46.0,90.0,68.0,0.0,0.0
2012,AROOSTOOK,50.0,86.0,68.0,0.05,1.0
2012,PISCATAQUIS,47.0,93.0,68.0,0.0,0.0
2012,AROOSTOOK,46.0,80.0,65.0,0.05,1.0
2012,AROOSTOOK,40.0,88.0,67.0,0.0,0.0
2012,ANDROSCOGGIN,45.0,90.0,68.0,0.44,1.0
2012,PISCATAQUIS,43.0,90.0,64.0,0.01,1.0
2012,CUMBERLAND,52.0,90.0,72.0,0.0,0.0
2012,KENNEBEC,54.0,87.0,71.0,0.26,2.0
2012,PENOBSCOT,50.0,87.0,70.0,0.1,1.0
2012,OXFORD,47.0,88.0,69.0,0.73,2.0
2012,AROOSTOOK,47.0,86.0,66.0,0.84,2.0
2012,PISCATAQUIS,47.0,88.0,68.0,0.4,3.0
2012,AROOSTOOK,46.0,90.0,65.0,0.5,3.0
2012,AROOSTOOK,44.0,86.0,67.0,0.25,2.0
2012,ANDROSCOGGIN,44.0,89.0,69.0,0.31,2.0
2012,PISCATAQUIS,41.0,85.0,63.0,1.14,3.0
2012,CUMBERLAND,54.0,86.0,71.0,0.37,2.0
2012,KENNEBEC,60.0,89.0,73.0,0.75,3.0
2012,PENOBSCOT,56.0,87.0,72.0,0.61,3.0
2012,OXFORD,60.0,89.0,72.0,1.16,2.0
2012,AROOSTOOK,55.0,87.0,72.0,0.1,2.0
2012,PISCATAQUIS,54.0,87.0,71.0,0.14,3.0
2012,AROOSTOOK,52.0,88.0,71.0,0.02,2.0
2012,AROOSTOOK,53.0,88.0,73.0,0.28,2.0
2012,ANDROSCOGGIN,54.0,88.0,72.0,0.3,4.0
2012,PISCATAQUIS,54.0,87.0,69.0,0.05,2.0
2012,CUMBERLAND,59.0,90.0,72.0,0.96,2.0
2012,KENNEBEC,58.0,87.0,72.0,1.03,3.0
2012,PENOBSCOT,52.0,87.0,71.0,0.25,2.0
2012,OXFORD,51.0,87.0,70.0,2.51,4.0
2012,AROOSTOOK,52.0,89.0,70.0,1.12,5.0
2012,PISCATAQUIS,50.0,87.0,69.0,1.08,3.0
2012,AROOSTOOK,53.0,89.0,68.0,1.6,4.0
2012,AROOSTOOK,48.0,86.0,70.0,0.27,3.0
2012,ANDROSCOGGIN,50.0,86.0,70.0,1.75,4.0
2012,PISCATAQUIS,46.0,84.0,66.0,0.41,3.0
2012,CUMBERLAND,58.0,85.0,73.0,2.74,3.0
2012,KENNEBEC,57.0,83.0,71.0,2.56,5.0
2012,PENOBSCOT,56.0,85.0,71.0,1.55,2.0
2012,OXFORD,52.0,82.0,68.0,2.62,5.0
2012,AROOSTOOK,50.0,83.0,70.0,0.47,3.0
2012,PISCATAQUIS,50.0,83.0,69.0,3.11,6.0
2012,AROOSTOOK,49.0,81.0,68.0,0.71,4.0
2012,AROOSTOOK,47.0,84.0,69.0,2.04,3.0
2012,ANDROSCOGGIN,50.0,84.0,69.0,1.62,5.0
2012,PISCATAQUIS,45.0,80.0,65.0,2.66,4.0
2012,CUMBERLAND,57.0,84.0,71.0,2.82,5.0
2012,KENNEBEC,54.0,82.0,68.0,0.02,1.0
2012,PENOBSCOT,49.0,83.0,67.0,0.02,2.0
2012,OXFORD,48.0,83.0,65.0,0.02,1.0
2012,AROOSTOOK,47.0,82.0,65.0,0.04,3.0
2012,PISCATAQUIS,47.0,81.0,65.0,0.13,2.0
2012,AROOSTOOK,50.0,78.0,64.0,0.04,2.0
2012,AROOSTOOK,44.0,83.0,64.0,0.18,1.0
2012,ANDROSCOGGIN,49.0,83.0,66.0,0.05,1.0
2012,PISCATAQUIS,46.0,81.0,62.0,0.21,2.0
2012,CUMBERLAND,56.0,84.0,69.0,0.0,0.0
2012,KENNEBEC,52.0,82.0,68.0,0.33,3.0
2012,PENOBSCOT,45.0,82.0,68.0,0.22,2.0
2012,OXFORD,53.0,84.0,68.0,0.84,2.0
2012,AROOSTOOK,41.0,89.0,66.0,0.73,4.0
2012,PISCATAQUIS,43.0,84.0,64.0,0.15,1.0
2012,AROOSTOOK,39.0,87.0,64.0,1.25,3.0
2012,AROOSTOOK,38.0,87.0,66.0,1.69,3.0
2012,ANDROSCOGGIN,42.0,85.0,64.0,0.44,2.0
2012,PISCATAQUIS,41.0,86.0,63.0,0.56,2.0
2012,CUMBERLAND,52.0,84.0,70.0,0.1,3.0
2012,KENNEBEC,53.0,83.0,66.0,2.39,4.0
2012,PENOBSCOT,47.0,80.0,64.0,3.66,4.0
2012,OXFORD,51.0,83.0,66.0,1.96,3.0
2012,AROOSTOOK,49.0,77.0,65.0,0.87,4.0
2012,PISCATAQUIS,47.0,80.0,63.0,2.85,3.0
2012,AROOSTOOK,47.0,76.0,63.0,0.51,2.0
2012,AROOSTOOK,52.0,77.0,64.0,1.65,5.0
2012,ANDROSCOGGIN,50.0,83.0,64.0,2.6,4.0
2012,PISCATAQUIS,45.0,77.0,61.0,3.14,4.0
2012,CUMBERLAND,55.0,82.0,67.0,1.24,3.0
2012,KENNEBEC,45.0,79.0,62.0,0.0,0.0
2012,PENOBSCOT,43.0,80.0,61.0,0.0,0.0
2012,OXFORD,44.0,80.0,59.0,0.0,0.0
2012,AROOSTOOK,39.0,83.0,61.0,0.11,1.0
2012,PISCATAQUIS,40.0,80.0,58.0,0.0,0.0
2012,AROOSTOOK,41.0,81.0,60.0,0.11,1.0
2012,AROOSTOOK,40.0,79.0,60.0,0.08,1.0
2012,ANDROSCOGGIN,37.0,82.0,58.0,0.0,0.0
2012,PISCATAQUIS,37.0,81.0,57.0,0.0,0.0
2012,CUMBERLAND,44.0,77.0,62.0,0.01,1.0
2012,KENNEBEC,40.0,70.0,57.0,1.27,4.0
2012,PENOBSCOT,35.0,72.0,57.0,0.96,4.0
2012,OXFORD,34.0,71.0,53.0,3.15,2.0
2012,AROOSTOOK,33.0,72.0,56.0,1.04,4.0
2012,PISCATAQUIS,32.0,70.0,52.0,1.09,3.0
2012,AROOSTOOK,31.0,69.0,54.0,1.5,4.0
2012,AROOSTOOK,29.0,76.0,56.0,0.71,4.0
2012,ANDROSCOGGIN,31.0,71.0,52.0,1.59,2.0
2012,PISCATAQUIS,30.0,71.0,50.0,1.43,3.0
2012,CUMBERLAND,40.0,70.0,58.0,0.87,3.0
2012,KENNEBEC,38.0,67.0,54.0,0.51,4.0
2012,PENOBSCOT,33.0,69.0,53.0,0.21,3.0
2012,OXFORD,32.0,67.0,49.0,0.41,3.0
2012,AROOSTOOK,31.0,65.0,50.0,0.31,3.0
2012,PISCATAQUIS,30.0,66.0,48.0,0.34,2.0
2012,AROOSTOOK,30.0,63.0,48.0,0.31,3.0
2012,AROOSTOOK,29.0,66.0,50.0,0.9,4.0
2012,ANDROSCOGGIN,31.0,68.0,50.0,0.51,3.0
2012,PISCATAQUIS,29.0,65.0,47.0,0.17,3.0
2012,CUMBERLAND,40.0,71.0,56.0,1.03,2.0
2012,KENNEBEC,44.0,72.0,59.0,1.52,5.0
2012,PENOBSCOT,40.0,72.0,58.0,2.63,5.0
2012,OXFORD,38.0,73.0,58.0,1.12,5.0
2012,AROOSTOOK,38.0,72.0,55.0,1.71,4.0
2012,PISCATAQUIS,35.0,73.0,56.0,3.44,5.0
2012,AROOSTOOK,36.0,71.0,54.0,1.6,4.0
2012,AROOSTOOK,38.0,70.0,56.0,3.18,4.0
2012,ANDROSCOGGIN,37.0,74.0,58.0,1.54,4.0
2012,PISCATAQUIS,37.0,72.0,54.0,3.17,4.0
2012,CUMBERLAND,40.0,72.0,60.0,1.24,4.0
2012,KENNEBEC,32.0,56.0,46.0,0.66,5.0
2012,PENOBSCOT,29.0,57.0,44.0,1.41,5.0
2012,OXFORD,30.0,56.0,44.0,0.56,3.0
2012,AROOSTOOK,28.0,54.0,41.0,1.24,6.0
2012,PISCATAQUIS,22.0,56.0,40.0,0.88,3.0
2012,AROOSTOOK,28.0,52.0,39.0,1.12,5.0
2012,AROOSTOOK,26.0,57.0,41.0,1.4,5.0
2012,ANDROSCOGGIN,24.0,58.0,42.0,0.67,3.0
2012,PISCATAQUIS,25.0,56.0,38.0,0.55,4.0
2012,CUMBERLAND,29.0,60.0,49.0,1.02,5.0
2012,KENNEBEC,36.0,65.0,53.0,0.9,5.0
2012,PENOBSCOT,29.0,64.0,51.0,2.9,5.0
2012,OXFORD,37.0,70.0,51.0,1.69,2.0
2012,AROOSTOOK,29.0,63.0,48.0,1.82,5.0
2012,PISCATAQUIS,23.0,64.0,46.0,1.89,5.0
2012,AROOSTOOK,28.0,61.0,45.0,1.75,5.0
2012,AROOSTOOK,26.0,64.0,49.0,2.44,5.0
2012,ANDROSCOGGIN,31.0,67.0,50.0,1.39,5.0
2012,PISCATAQUIS,27.0,65.0,45.0,1.15,5.0
2012,CUMBERLAND,32.0,67.0,54.0,0.88,4.0
2012,KENNEBEC,31.0,64.0,50.0,0.0,0.0
2012,PENOBSCOT,27.0,67.0,47.0,0.0,0.0
2012,OXFORD,31.0,68.0,49.0,0.0,0.0
2012,AROOSTOOK,25.0,66.0,45.0,0.0,0.0
2012,PISCATAQUIS,21.0,68.0,45.0,0.0,0.0
2012,AROOSTOOK,23.0,64.0,44.0,0.02,1.0
2012,AROOSTOOK,21.0,65.0,44.0,0.0,0.0
2012,ANDROSCOGGIN,25.0,67.0,48.0,0.0,0.0
2012,PISCATAQUIS,26.0,63.0,44.0,0.0,0.0
2012,CUMBERLAND,32.0,64.0,51.0,0.0,0.0
2017,KENNEBEC,26.0,42.0,34.0,0.73,6.0
2017,PENOBSCOT,25.0,46.0,34.0,0.54,3.0
2017,OXFORD,15.0,47.0,33.0,1.47,4.0
2017,CUMBERLAND,15.0,46.0,32.0,1.93,4.0
2017,AROOSTOOK,16.0,45.0,29.0,0.67,2.0
2017,PISCATAQUIS,13.0,46.0,31.0,0.41,3.0
2017,ANDROSCOGGIN,20.0,49.0,35.0,1.5,5.0
2017,HANCOCK,24.0,50.0,35.0,0.44,3.0
2017,FRANKLIN,2.0,40.0,27.0,0.8,6.0
2017,AROOSTOOK,14.0,43.0,28.0,0.36,3.0
2017,SOMERSET,16.0,46.0,34.0,0.55,5.0
2017,YORK,14.0,46.0,33.0,2.57,5.0
2017,AROOSTOOK,13.0,43.0,30.0,0.24,2.0
2017,ANDROSCOGGIN,14.0,44.0,33.0,0.9,3.0
2017,PENOBSCOT,9.0,48.0,30.0,0.57,3.0
2017,PISCATAQUIS,10.0,42.0,29.0,0.67,5.0
2017,CUMBERLAND,31.0,49.0,36.0,2.18,5.0
2017,FRANKLIN,11.0,42.0,29.0,0.81,6.0
2017,WASHINGTON,14.0,48.0,30.0,0.56,3.0
2017,ANDROSCOGGIN,21.0,45.0,33.0,1.13,6.0
2017,KNOX,23.0,42.0,33.0,1.02,5.0
2017,WASHINGTON,23.0,46.0,34.0,0.5,3.0
2017,WASHINGTON,24.0,46.0,34.0,0.55,2.0
2017,KENNEBEC,29.0,51.0,39.0,1.34,3.0
2017,PENOBSCOT,25.0,52.0,39.0,1.64,4.0
2017,OXFORD,29.0,55.0,38.0,1.76,2.0
2017,CUMBERLAND,25.0,53.0,35.0,1.72,4.0
2017,AROOSTOOK,18.0,48.0,37.0,1.0,5.0
2017,PISCATAQUIS,21.0,52.0,36.0,1.4,3.0
2017,ANDROSCOGGIN,25.0,58.0,40.0,1.99,3.0
2017,HANCOCK,26.0,57.0,39.0,1.53,5.0
2017,FRANKLIN,22.0,46.0,33.0,0.83,4.0
2017,AROOSTOOK,24.0,47.0,36.0,0.64,5.0
2017,SOMERSET,25.0,54.0,39.0,1.58,3.0
2017,YORK,23.0,54.0,37.0,2.33,3.0
2017,AROOSTOOK,17.0,50.0,37.0,0.75,5.0
2017,ANDROSCOGGIN,22.0,52.0,38.0,1.76,2.0
2017,PENOBSCOT,18.0,53.0,36.0,1.33,4.0
2017,PISCATAQUIS,12.0,48.0,34.0,1.01,3.0
2017,CUMBERLAND,26.0,52.0,40.0,2.56,3.0
2017,FRANKLIN,10.0,45.0,30.0,0.81,4.0
2017,WASHINGTON,26.0,54.0,38.0,1.02,5.0
2017,ANDROSCOGGIN,29.0,52.0,38.0,1.64,3.0
2017,KNOX,25.0,55.0,39.0,2.06,4.0
2017,WASHINGTON,27.0,50.0,40.0,1.34,5.0
2017,WASHINGTON,29.0,57.0,41.0,0.97,3.0
2017,KENNEBEC,36.0,63.0,48.0,1.42,5.0
2017,PENOBSCOT,38.0,63.0,49.0,2.28,5.0
2017,OXFORD,39.0,64.0,48.0,1.48,5.0
2017,CUMBERLAND,36.0,64.0,47.0,1.81,5.0
2017,AROOSTOOK,37.0,62.0,49.0,2.49,6.0
2017,PISCATAQUIS,26.0,65.0,46.0,1.58,5.0
2017,ANDROSCOGGIN,31.0,64.0,49.0,1.36,6.0
2017,HANCOCK,33.0,61.0,48.0,3.55,6.0
2017,FRANKLIN,32.0,61.0,44.0,1.98,5.0
2017,AROOSTOOK,35.0,60.0,47.0,2.09,5.0
2017,SOMERSET,32.0,66.0,49.0,1.53,5.0
2017,YORK,29.0,64.0,47.0,1.82,6.0
2017,AROOSTOOK,37.0,62.0,49.0,1.82,5.0
2017,ANDROSCOGGIN,30.0,65.0,48.0,1.48,5.0
2017,PENOBSCOT,31.0,64.0,46.0,2.18,6.0
2017,PISCATAQUIS,31.0,63.0,45.0,1.66,6.0
2017,CUMBERLAND,34.0,64.0,49.0,1.33,5.0
2017,FRANKLIN,29.0,59.0,43.0,2.16,6.0
2017,WASHINGTON,35.0,64.0,47.0,3.46,5.0
2017,ANDROSCOGGIN,38.0,63.0,48.0,1.18,6.0
2017,KNOX,38.0,62.0,48.0,2.34,5.0
2017,WASHINGTON,37.0,67.0,50.0,3.82,6.0
2017,WASHINGTON,40.0,63.0,51.0,3.54,5.0
2017,KENNEBEC,36.0,65.0,49.0,0.36,3.0
2017,PENOBSCOT,38.0,67.0,50.0,0.45,4.0
2017,OXFORD,29.0,67.0,47.0,0.65,4.0
2017,CUMBERLAND,29.0,65.0,46.0,0.92,4.0
2017,AROOSTOOK,34.0,68.0,51.0,0.86,4.0
2017,PISCATAQUIS,30.0,66.0,48.0,0.56,6.0
2017,ANDROSCOGGIN,35.0,68.0,49.0,0.49,4.0
2017,HANCOCK,36.0,66.0,48.0,2.12,5.0
2017,FRANKLIN,27.0,64.0,44.0,0.26,2.0
2017,AROOSTOOK,33.0,67.0,49.0,1.4,4.0
2017,SOMERSET,37.0,69.0,50.0,0.42,5.0
2017,YORK,29.0,65.0,47.0,0.46,4.0
2017,AROOSTOOK,32.0,69.0,49.0,0.89,5.0
2017,ANDROSCOGGIN,31.0,66.0,49.0,0.08,2.0
2017,PENOBSCOT,32.0,69.0,48.0,1.41,5.0
2017,PISCATAQUIS,30.0,66.0,47.0,0.95,5.0
2017,CUMBERLAND,32.0,60.0,49.0,0.28,4.0
2017,FRANKLIN,26.0,65.0,43.0,0.58,5.0
2017,WASHINGTON,35.0,70.0,50.0,0.92,5.0
2017,ANDROSCOGGIN,32.0,66.0,49.0,0.26,5.0
2017,KNOX,36.0,63.0,48.0,0.35,4.0
2017,WASHINGTON,35.0,66.0,50.0,0.48,4.0
2017,WASHINGTON,37.0,67.0,50.0,0.76,4.0
2017,KENNEBEC,42.0,93.0,60.0,1.16,3.0
2017,PENOBSCOT,35.0,92.0,58.0,2.2,3.0
2017,OXFORD,35.0,93.0,58.0,1.71,3.0
2017,CUMBERLAND,37.0,93.0,58.0,1.38,3.0
2017,AROOSTOOK,38.0,90.0,55.0,0.38,4.0
2017,PISCATAQUIS,33.0,93.0,56.0,1.89,2.0
2017,ANDROSCOGGIN,35.0,95.0,57.0,1.0,3.0
2017,HANCOCK,37.0,89.0,58.0,0.16,2.0
2017,FRANKLIN,29.0,89.0,53.0,2.22,2.0
2017,AROOSTOOK,35.0,89.0,53.0,0.66,4.0
2017,SOMERSET,31.0,95.0,57.0,1.35,2.0
2017,YORK,34.0,94.0,58.0,0.65,2.0
2017,AROOSTOOK,30.0,91.0,55.0,1.07,4.0
2017,ANDROSCOGGIN,31.0,93.0,56.0,1.39,3.0
2017,PENOBSCOT,31.0,91.0,54.0,1.48,3.0
2017,PISCATAQUIS,32.0,90.0,55.0,1.74,2.0
2017,CUMBERLAND,39.0,93.0,61.0,0.55,1.0
2017,FRANKLIN,30.0,86.0,52.0,1.79,3.0
2017,WASHINGTON,39.0,90.0,57.0,1.04,3.0
2017,ANDROSCOGGIN,40.0,92.0,59.0,1.5,3.0
2017,KNOX,41.0,93.0,59.0,1.54,2.0
2017,WASHINGTON,36.0,92.0,58.0,2.05,2.0
2017,WASHINGTON,45.0,91.0,59.0,1.52,3.0
2017,KENNEBEC,44.0,72.0,56.0,1.74,4.0
2017,PENOBSCOT,39.0,74.0,55.0,1.25,3.0
2017,OXFORD,42.0,72.0,56.0,1.94,4.0
2017,CUMBERLAND,38.0,72.0,54.0,1.83,4.0
2017,AROOSTOOK,39.0,71.0,55.0,0.33,2.0
2017,PISCATAQUIS,42.0,75.0,56.0,1.55,3.0
2017,ANDROSCOGGIN,44.0,75.0,57.0,2.29,4.0
2017,HANCOCK,38.0,71.0,53.0,1.04,4.0
2017,FRANKLIN,31.0,67.0,50.0,1.25,3.0
2017,AROOSTOOK,42.0,66.0,53.0,0.09,2.0
2017,SOMERSET,37.0,73.0,56.0,1.5,3.0
2017,YORK,43.0,70.0,55.0,2.89,4.0
2017,AROOSTOOK,33.0,71.0,53.0,0.98,2.0
2017,ANDROSCOGGIN,41.0,72.0,55.0,1.67,4.0
2017,PENOBSCOT,37.0,75.0,54.0,1.19,3.0
2017,PISCATAQUIS,38.0,70.0,53.0,1.3,3.0
2017,CUMBERLAND,45.0,68.0,55.0,3.3,4.0
2017,FRANKLIN,32.0,70.0,51.0,1.34,4.0
2017,WASHINGTON,39.0,76.0,54.0,1.58,4.0
2017,ANDROSCOGGIN,44.0,73.0,55.0,1.96,4.0
2017,KNOX,44.0,69.0,56.0,1.7,3.0
2017,WASHINGTON,39.0,77.0,55.0,2.28,4.0
2017,WASHINGTON,42.0,73.0,55.0,1.55,3.0
2017,KENNEBEC,33.0,79.0,52.0,0.27,3.0
2017,PENOBSCOT,30.0,77.0,50.0,0.41,2.0
2017,OXFORD,26.0,76.0,47.0,0.15,3.0
2017,CUMBERLAND,25.0,77.0,45.0,0.16,2.0
2017,AROOSTOOK,31.0,65.0,45.0,0.67,3.0
2017,PISCATAQUIS,27.0,73.0,46.0,0.31,3.0
2017,ANDROSCOGGIN,27.0,80.0,48.0,0.14,1.0
2017,HANCOCK,28.0,75.0,49.0,0.23,2.0
2017,FRANKLIN,25.0,72.0,43.0,0.4,2.0
2017,AROOSTOOK,31.0,65.0,43.0,0.59,2.0
2017,SOMERSET,26.0,75.0,46.0,0.25,3.0
2017,YORK,26.0,80.0,47.0,0.23,2.0
2017,AROOSTOOK,25.0,69.0,46.0,0.89,4.0
2017,ANDROSCOGGIN,23.0,77.0,46.0,0.27,3.0
2017,PENOBSCOT,25.0,72.0,44.0,0.51,4.0
2017,PISCATAQUIS,26.0,71.0,44.0,0.66,5.0
2017,CUMBERLAND,30.0,76.0,51.0,0.23,2.0
2017,FRANKLIN,25.0,69.0,45.0,0.57,3.0
2017,WASHINGTON,32.0,69.0,47.0,0.46,3.0
2017,ANDROSCOGGIN,30.0,79.0,50.0,0.15,2.0
2017,KNOX,27.0,75.0,50.0,0.28,2.0
2017,WASHINGTON,30.0,72.0,51.0,0.28,3.0
2017,WASHINGTON,37.0,65.0,48.0,0.3,3.0
2017,KENNEBEC,31.0,81.0,45.0,0.72,4.0
2017,PENOBSCOT,33.0,76.0,44.0,0.73,5.0
2017,OXFORD,28.0,80.0,45.0,0.54,3.0
2017,CUMBERLAND,30.0,81.0,43.0,0.83,4.0
2017,AROOSTOOK,30.0,54.0,37.0,1.44,6.0
2017,PISCATAQUIS,29.0,71.0,41.0,1.42,5.0
2017,ANDROSCOGGIN,29.0,84.0,46.0,0.72,4.0
2017,HANCOCK,30.0,60.0,41.0,0.71,5.0
2017,FRANKLIN,26.0,56.0,38.0,0.63,5.0
2017,AROOSTOOK,27.0,48.0,35.0,0.54,7.0
2017,SOMERSET,29.0,73.0,43.0,1.0,5.0
2017,YORK,25.0,83.0,44.0,0.87,4.0
2017,AROOSTOOK,29.0,62.0,38.0,1.38,6.0
2017,ANDROSCOGGIN,29.0,78.0,45.0,0.81,5.0
2017,PENOBSCOT,27.0,65.0,38.0,1.72,6.0
2017,PISCATAQUIS,30.0,55.0,38.0,1.68,6.0
2017,CUMBERLAND,30.0,86.0,48.0,0.65,3.0
2017,FRANKLIN,29.0,65.0,39.0,0.5,4.0
2017,WASHINGTON,27.0,72.0,39.0,1.45,6.0
2017,ANDROSCOGGIN,33.0,80.0,45.0,0.93,5.0
2017,KNOX,31.0,80.0,44.0,0.8,5.0
2017,WASHINGTON,24.0,69.0,43.0,0.28,4.0
2017,WASHINGTON,32.0,69.0,42.0,0.67,5.0
2017,KENNEBEC,36.0,79.0,54.0,1.39,2.0
2017,PENOBSCOT,32.0,77.0,53.0,1.2,2.0
2017,OXFORD,35.0,78.0,53.0,1.21,2.0
2017,CUMBERLAND,31.0,77.0,51.0,1.22,3.0
2017,AROOSTOOK,25.0,67.0,49.0,0.74,4.0
2017,PISCATAQUIS,28.0,76.0,51.0,0.94,4.0
2017,ANDROSCOGGIN,30.0,79.0,53.0,1.86,3.0
2017,HANCOCK,33.0,71.0,50.0,1.52,4.0
2017,FRANKLIN,27.0,75.0,47.0,0.56,2.0
2017,AROOSTOOK,21.0,63.0,44.0,0.95,5.0
2017,SOMERSET,31.0,79.0,53.0,0.98,3.0
2017,YORK,30.0,79.0,52.0,1.48,3.0
2017,AROOSTOOK,24.0,69.0,49.0,0.84,4.0
2017,ANDROSCOGGIN,30.0,78.0,53.0,1.01,2.0
2017,PENOBSCOT,27.0,74.0,48.0,1.26,4.0
2017,PISCATAQUIS,28.0,70.0,48.0,0.52,3.0
2017,CUMBERLAND,35.0,81.0,52.0,1.85,2.0
2017,FRANKLIN,28.0,74.0,48.0,0.31,2.0
2017,WASHINGTON,31.0,77.0,49.0,1.49,4.0
2017,ANDROSCOGGIN,37.0,76.0,53.0,1.07,2.0
2017,KNOX,33.0,78.0,51.0,1.65,4.0
2017,WASHINGTON,32.0,69.0,50.0,0.68,4.0
2017,WASHINGTON,36.0,74.0,50.0,0.97,4.0
2017,KENNEBEC,46.0,71.0,56.0,0.38,4.0
2017,PENOBSCOT,43.0,72.0,56.0,0.89,3.0
2017,OXFORD,44.0,71.0,55.0,0.48,4.0
